F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,Target
-26.91,1152.57,0.12,-12.24,20920.92,UK,3408.26,830.53,Very high,446.16,-144.33,-494.76,-66.26,-11.58,-1473.28,-33.65,-184.92,3.88,1721.9,-107.46,2105.88,2895.32,5.46,-6.48,-11261.21,-9.8,52.56,269.52,17246.68,162.42,3,-184.86,21.99,-1989.52,6,151.2,1858.49
-241.71,1960.89,23.6,-20.46,8551.8,UK,3850.4,-86.02,Low,268.59,-255.99,-699.84,-37.1,-74.84,-1600.56,-12.91,-4260.17,3.19,-6280.2,-210.2,2546.43,2243.5,2.11,-29.4,-10291.41,-23.38,50.34,113.91,19004.28,276.39,3,-305.34,11.32,-1676.42,6,184.01,617.21
-241.8,2556.84,29.68,-16.44,-5097.39,Europe,3755.5,534.41,Very high,606.12,-223.59,-621.17,-1.18,4.38,-1977.4,19.62,2071.27,11.44,-3179.8,-79.96,2265.66,1790.24,6.5,-3.09,-8896.83,-0.56,48.45,295.59,24977.28,120.69,9,-400.68,19.68,-986.04,5,119.37,902.12
-203.22,1780.62,0.46,-27.66,14075.37,UK,3163.48,-157.31,Very low,455.49,-326.43,-546.36,-36.46,-76.98,-1290.5,-2.48,-3016.66,3.51,-12239.94,-47.62,2214.19,1762.52,2.88,-6.54,-11965.58,-13.54,35.46,163.29,16828.94,264.87,4,-228.27,17.98,-1729.48,4,104.68,-1220.41
-227.73,1107.93,4.64,-37.74,9688.44,Rest,3235.94,-22.55,Very low,465.63,-371.76,-482.88,-24.04,-55.78,-1875.14,-21.18,7324.75,6.31,-3849.26,-157.62,2570.52,1911.32,2.13,10.47,-9527.2,-11.34,48.33,418.02,20302.48,242.34,6,-302.19,11,-2218.3,5,164.56,-161.81
-578.7,2688.84,4.32,-14.26,22557.03,USA,4967.86,638.61,Very high,411.84,-271.23,-719.99,-36.96,-81.96,-2213.88,4.49,1234.53,11.52,-12851.36,-174.98,2998.64,1762.96,3.12,-21,-8463.32,-14,33.63,238.68,21698.02,176.1,4,-342,22.01,-1337.54,3,170.63,2560.11
-246.03,1582.68,0.7,-17.48,-2120.13,Europe,3393,456.08,High,414.54,-231.81,-951.8,-50.34,-76.06,-1857.06,-6.08,3566.96,5.63,-9758.88,7.74,1647.57,3151.24,5.89,-4.92,-16212.71,-15.96,24.87,258.27,16806.18,236.76,3,-175.08,19.98,-1484.18,3,207.31,1089.42
3.69,430.62,1.96,-21.44,8843.16,Rest,3866.1,69.22,Very high,319.8,-318.15,-584.9,-38.68,-101.2,-2099.98,39.09,5687.65,3.16,-8085.96,-79.22,2403.06,2705.58,1.74,-11.85,-6124.87,27.1,69.96,164.16,19737.62,2.22,3,-345.57,21.04,-1127.82,6,213.48,-8.2
-384.78,692.25,0.06,-26.48,4482.06,Europe,4487.46,384.24,High,157.05,-242.67,-714.54,-41.36,-129.34,-1858.98,-70.96,-1128.75,1.56,-9809.84,-106.8,2216.09,3132.18,1.56,-8.88,-13945.15,-9.54,57.24,479.7,20496.44,312.03,5,-561.24,12.59,-1412.88,4,254.47,-52.89
-218.88,3090.96,26.2,-13.92,3805.41,Rest,2247.68,-53.57,Low,343.59,-274.35,-694.48,-28.06,-157.74,-2151.36,5.68,1004.78,5.54,-12111.68,-155.32,2207.26,2718.22,5.44,-7.17,-7866.17,-7.16,32.49,313.23,25210.04,0.06,4,-497.94,15.58,-1300.62,3,182.14,3668.71
-175.14,1997.37,13383.66,-34.1,7574.7,UK,2457.4,50.44,Very low,175.86,-203.49,-511.37,-40.38,-46.18,-2942.34,-10.33,876.2,3.27,-9515.9,-131.14,2170.27,2354.5,1.48,-6.42,-10117.96,-5.44,64.23,372.51,28851.2,119.43,3,-259.86,19.69,-1162.26,6,200.21,-432.06
-198.03,3074.61,2.28,-21.7,9783.6,UK,3734.12,-115.74,Medium,376.38,-237.39,-209.72,-43.9,-129.14,-1903.36,-33.56,-208.61,-0.58,-2991.4,-164.24,2045.39,3853.54,9.21,4.47,-8226.01,-9.92,46.89,385.35,22977.16,293.46,4,-323.43,20.28,-1950.76,5,235.97,857.98
-103.02,1738.38,158.32,-20.06,6711.06,UK,4054.4,143.42,Medium,423.36,-126.93,-894.07,-38.76,-62.8,-1524.2,-31.64,2216.83,5.01,-14326.66,14.78,2519.1,2137.04,5.56,-6.48,-9104.73,-5.54,16.11,465.54,22436.9,-95.28,2,-284.82,21.83,-1616.32,8,94.65,804.78
-26.34,1393.08,0.1,-21.98,17994.51,USA,2977,20.66,High,400.98,-241.05,-448.1,-40.06,-50.86,-3126.8,-36.35,-94.31,4.62,-6168.38,-65.06,2447.61,2138.02,6.87,-3.24,-4528.22,-15.46,50.73,407.52,28061.66,56.97,4,-397.53,18.04,-2103.2,3,163.41,-78.31
-364.02,1087.38,155.36,-17.5,10771.77,USA,3886.72,384.69,Very high,435.36,-134.1,-619.01,-39.52,-117.18,-1558.14,34.57,4957.56,-2.81,-15912.52,30.36,2081.38,2971.86,5.35,-20.64,-15277.48,-13.26,46.44,340.8,18620.86,140.4,2,-224.37,20.55,-1221.38,2,130.04,2988.69
-334.08,1838.94,0.02,-16.34,475.38,Europe,4066.74,191.32,High,459.36,-316.59,-611.59,-42,-156.7,-239.24,-25.75,3473.21,9.38,1897.36,-122.28,2457.15,1974.08,2.35,-34.53,-7756.53,-10.2,89.73,397.56,27406.84,281.04,5,-96.66,16.58,-1184.92,4,84.71,203.95
-127.26,366.06,10.96,-20.36,13295.4,UK,2799.7,37.13,Low,543.9,-270.69,-160.72,-39.18,-55.68,-1375.66,-26.93,4369.27,3.41,-8716.2,-189.78,2304.2,3318.64,15.19,7.98,-3966.86,13.04,50.19,269.88,24362.52,501,1,-309.54,20.78,-2174.42,3,169.72,-641.56
-227.94,1469.49,0.02,-19.88,6027.6,Europe,2055.16,-166.25,Low,409.47,-292.68,-262.64,-34.02,13.36,-1125.22,19.74,1213.41,10.02,-9115.86,-39.98,1805.43,2814.64,13.94,-25.92,-7708.76,-26.98,44.55,315.51,23179.48,587.34,3,-374.49,17.29,-927.3,5,168.62,-149.45
-8.37,2936.49,7.26,-17.62,2066.7,Europe,3560.08,159.68,High,365.91,-207.45,-385.22,-27.62,-49.74,-3033.86,-54.1,2682.74,5.35,-8439.88,-107.3,2539.3,3381.06,1.34,-6.87,-10938.63,-13.98,63.63,276.15,21985.24,198.18,3,-170.64,13.2,-1026,3,184.59,1523.29
-278.01,1088.28,1.56,-22.4,-9833.79,Rest,3610.56,299.35,Very low,599.4,-145.41,-131.64,-33.66,-126.02,-1754.02,20.28,4835.15,-0.69,-3314.76,-44.66,1964.02,2994.1,3.23,-13.41,-12563.06,-9,43.62,475.02,24266.12,413.79,4,-335.82,16.7,-666.28,7,91.84,-138.8
-209.52,2556.69,0.54,-20.22,17618.34,Europe,4840.12,537.31,High,379.08,-210.66,-1077.76,-36.98,-112.06,-1447.66,-6.97,-117.29,7.52,-13510.56,-62.16,2160.88,3164.86,2.64,12.54,-9551.53,-13.32,47.94,349.65,16054.88,169.11,2,-327.42,18.07,-1289.78,6,141.27,504.33
-263.25,2662.53,29.3,-17.2,-7527.15,Europe,4245.44,155.1,High,612.84,-209.07,-169.93,-32.44,-0.24,-1849.64,-47.68,5581.57,7.87,2177.32,-82.04,2808,2708.26,4.6,0.99,-8435.5,2.72,47.1,293.67,16073.8,87.03,3,-344.01,26.41,-1310.94,8,170.85,649.41
-287.22,2523.45,2.06,-15.34,11163.84,USA,1836.48,432.3,Medium,431.64,-310.11,-900.08,-33.34,-36.5,-2182.58,-1.56,3270.59,3.2,6328.5,-140.38,2223.95,2427.04,4.49,18.39,-1224.14,-26.58,51.96,215.55,15408.18,176.28,6,-195.9,26.01,-1381.62,4,124.2,694.79
-269.49,2778.54,12.6,-19.52,-3848.61,Rest,1190.44,-2.84,Very low,483,-257.37,-379.71,-64.06,-100.74,-1112.8,-49.79,1416.43,1.4,-4848.56,-62.18,1879.09,2835.68,0.78,4.26,-10794.68,-11.52,40.53,221.07,25605.7,91.65,8,-275.22,19.34,-871.08,1,153.31,2713.1
-576.42,2123.16,1.7,-16.7,16495.35,Rest,3933.2,186.38,Low,413.07,-333.72,-622.19,-39.04,21.76,-1199.72,-22.86,1695.85,0.92,-5149.54,-133.28,2439.88,2003.26,6.58,-14.28,-12388.98,-4.24,11.49,74.73,18168.84,291.66,3,-310.8,23.54,-1640.74,4,164.65,2446.49
-192.72,1627.65,0.02,-21.82,-11251.38,Europe,2070.84,302.02,Very low,443.01,-290.19,-509.79,-38.24,-60.36,-1407.38,-37.78,7442.36,2.73,-3957.3,-90.68,2026.71,2960.68,2.61,-3.21,-4539.96,-6.04,46.59,276.87,13145.88,519.45,5,-210,18.74,-2022.5,5,196.34,-243.62
-226.86,1524.21,0.46,-22.94,2298.24,UK,3858.62,-375.24,Very low,412.35,-276.9,-640.97,-48.1,25.46,-779.7,-22.9,5592.77,2.65,-4689.64,-11.66,2275.44,2947.38,3.91,0.03,-10766.38,-6.38,73.17,262.41,20597.36,0.18,7,-352.17,18.77,-2059.04,4,181.61,-1297.98
-424.86,2587.05,0.24,-14.56,20146.59,UK,3490.8,537.84,Low,450.24,-331.05,-260.87,-44.3,7.3,-1136.48,-53.93,6414.55,2.72,-5596.72,-100.82,2816.34,2563.32,2.83,-9.45,-4121.58,-0.16,67.2,157.89,7882.64,257.88,5,-289.8,17.92,-1918.88,2,171.31,1449.5
-112.92,1670.7,1.34,-20.32,8532.54,Rest,4295.26,278.39,High,342.39,-248.88,-1169.35,-42.1,-20.84,-2394.42,-56.55,2397.2,5.63,-3801.94,-32.46,2730.12,2020.02,1.98,5.79,-3977.95,-7.48,52.5,366.81,27394.56,316.8,4,-317.25,16.72,-1073.42,4,170.66,480.05
-173.91,1991.49,0.2,-21.28,12288.63,UK,3215.54,0.61,Very high,377.79,-310.14,-564.39,-33.5,-40.4,-1730.2,19.73,5406.51,2.67,-9792.66,-19.46,2353.66,1931.56,0.28,-6.78,-12826.28,9.26,61.29,377.46,15579.52,238.53,8,-401.34,15.04,-2142.42,4,184.29,842.83
10.44,1186.05,0,-18.06,14813.16,Rest,3908.42,-57.99,Low,487.08,-291.39,-95.85,-32,-78.32,-1563.66,31.68,6110.35,5.38,-6514.96,-24.82,1772.19,3409.84,6.1,-13.35,-13705.14,-7.94,47.1,292.65,14864.96,276.93,6,-343.8,17.01,-1793.4,4,146.2,-146.66
-222.63,2344.65,0.08,-13.36,9951.93,USA,5073.54,145.33,High,625.23,-200.58,-465.81,-38.58,-161.68,-892.86,-64.62,-1183.01,2.72,-12793.68,-93.64,2715.56,3285.24,11.45,-2.13,-14153.8,-8.26,49.59,354.36,18212.16,167.67,3,-374.46,18.99,-1826.26,5,258.1,1550.61
-198.42,1748.82,0.24,-16.7,15458.19,USA,5235.36,-91.09,High,442.35,-100.47,-99.33,-43.24,18.16,-811.3,-40.31,651.42,-0.94,6177.52,-72.7,1829.43,2310.12,8.79,-17.13,-8109.84,2.16,61.02,320.01,17430.76,109.65,3,-369.84,17.11,-2027.44,5,172.18,631.55
-437.01,1965.9,0.78,-21.54,15851.49,Europe,4256.22,-102.79,Medium,464.28,-452.79,-1330.3,-37.84,-162.5,-843.58,-64.35,3928.86,3.12,1908.48,-61.52,2464.92,1279.7,5.46,-10.77,-8318.83,-8.4,42.75,327.63,14184.7,224.49,0,-346.86,19.65,-1601.14,4,150.53,382.33
-403.47,2370.06,27.38,-13.54,9244.44,UK,3993.26,160.72,Low,392.28,-163.65,-825.67,-30.42,-61.6,-1548.62,1.5,4887.56,2.59,-5615.92,-168.36,2081.26,2400.12,1.51,-5.97,-9227.25,-26.34,53.73,437.61,30853.92,206.58,4,-255.96,15.55,-2770.74,5,134.93,2365.6
-313.53,3067.41,8.76,-24.72,1932.66,UK,2502.42,-251.29,High,530.97,-294.87,-881.34,-41.84,-15.38,-1062.7,-31,4836.08,7.03,-11430.7,-108.46,2474.78,4078.32,7.66,9.84,-5884.47,-8.06,42.33,218.34,17620.18,215.73,7,-224.46,22.69,-1895.62,5,143.83,118.43
-399.84,1050.87,35.06,-17.1,-7470.93,Europe,3707.56,217.4,Medium,400.08,-302.61,-865.68,-34.96,-70.12,-655.62,-77.31,4171.92,6.84,-12372.06,-87.86,2830.27,2706.42,2.52,-8.04,-13745,-8.64,72.69,103.32,24574.78,152.34,6,-315.3,20.44,-1322.46,8,167.93,224.48
-594.84,1642.8,5.98,-17.12,15404.4,Europe,3498.1,649.45,Very low,583.35,-228.3,-885.43,-50.64,-14.34,-1083.52,-18.56,2958.3,4.61,-15059.64,7.82,1680.14,1983.76,2.73,-0.3,-11751.8,-9.62,51.78,363.45,20568.88,131.28,3,-314.19,20.43,-673.92,3,123.88,633.87
-118.8,3434.97,3.66,-32.12,7288.56,Rest,2740.56,-67.99,Low,469.86,-261.81,-637.7,-28.06,2.38,-1610.84,14.03,-138.86,8.17,-13878.5,-96.24,2291.88,2632.22,12.62,2.01,-9715.6,-14.92,45.87,342.54,26184.68,395.85,4,-216.3,20.71,-2066.82,6,171.11,-105.44
-267.12,1518.66,27.1,-16.16,15221.28,UK,3978.7,-198.81,Very low,477.09,-116.4,-513.62,-32.06,97.64,-748.68,23.87,-97.12,2.28,-17334.4,-112.88,2556.05,1697.82,3.64,-19.92,-7771.35,7.44,54.21,375.51,22525.2,322.89,5,-171.9,12.8,-2497.86,5,159.65,14.18
-280.38,2868.9,6.06,-15.84,19366.47,UK,4088.9,817.06,Low,484.89,-344.49,-587.7,-30.9,-141.46,-660.78,-2.51,-2988.24,5.23,-12242.96,-80.76,2617.96,3230.1,2.36,-9.27,-7271.45,-12.5,57.81,106.2,20998.58,256.08,4,-278.73,25.61,-1355.34,3,172.18,2523.35
-317.25,1268.94,2.64,-14.98,15589.68,UK,4142.82,-172.22,Very high,625.8,0.48,-582.08,-20.84,-42,-1435.64,-21.46,4421.07,5.63,-10369.28,12.42,2778.37,3535.56,5.11,-15.78,-8308.4,-6.18,36.3,345,14293.3,243.48,5,-380.82,18.84,-1087.76,5,259.13,1547.42
-293.97,1415.1,2.6,-15.46,8210.64,USA,4014.2,105.12,Very high,687.78,-86.31,-367.83,-30.54,-23.64,-2315.98,-34.24,2340.32,4.4,-12034.06,-176.5,2602.94,2105.04,8.05,-8.46,-11459.24,-3.62,42.6,273.51,27936.12,253.8,4,-332.22,25.64,-3146.82,2,139.18,2076.29
-274.35,1733.13,2.2,-16.54,31095.96,Europe,3558.06,76.45,Medium,668.82,-246.87,-609.96,-32.9,-92.16,-1335.84,-15.23,1153.99,2.32,-5587.86,-56.92,3011.69,2991.2,2.22,-24.69,-11892.75,-13.12,48.51,205.53,21308.46,64.35,2,-350.22,23.02,-1966.66,2,201.36,1105.45
-609.99,2877.45,421.98,-13.2,25781.49,USA,4518.48,41.34,Medium,462.72,-223.71,-438.58,-32.78,-17.24,-1485.34,15.81,8386.47,2.42,-15532.82,-113.68,2491.68,2589.3,4.55,-14.01,-11601.23,-13.14,33.45,317.52,32394.58,250.77,4,-327.63,19.01,-1286.8,1,156.61,3478.89
-252.06,809.64,76.46,-23.62,11809.86,Rest,3534.3,-160.62,Medium,328.35,-156.54,-558.82,-33.14,16.66,-1349.44,5.6,1324.52,5.55,-11593.3,-83.14,2541.66,2349.46,7.88,0.72,-10332.44,-17.84,31.86,337.11,20332.16,279,5,-232.59,18.83,-1832.88,0,234.25,2440.2
-52.2,1963.17,0.28,-30.24,-5975.67,UK,3445.16,359.54,Low,349.83,-153.3,-232.6,-37.32,-105.32,-172.58,-18.72,8070.65,7.39,4043.48,-98.26,1643.12,2012.54,10.35,-51.27,-10922.05,-20.02,68.88,139.08,28610.12,327.18,4,-451.2,18.49,-1492.86,4,155.68,-1258.66
-306.87,1343.25,1.56,-35.08,-3996.12,Europe,3269.08,732,Low,668.82,-244.77,-279.6,-37.3,10.16,-2107.9,22.05,785.24,0.63,-20895.54,-114.4,2390.18,2728.32,9.72,-15.09,-11973.43,-15.74,33.06,282.3,16548.3,148.62,3,-229.2,22.25,-1052.92,6,176.87,-227.3
-270,2620.44,0.2,-33.56,14819.76,Rest,3563.4,209.95,Very low,600.33,-403.44,61.47,-37.4,-137.06,-2123.6,-64.25,1780.17,1.64,-4377.18,2.42,2921.68,1771.14,0.74,-0.27,-8103.26,-13.72,60.81,160.56,28909.12,236.46,3,-215.1,16.18,-2272.36,4,218.35,-152.56
-279.48,4047,6.26,-24.16,19747.47,USA,3631.94,104.07,Medium,381.06,7.77,-1044.94,-30.08,-116.76,-2463.28,-58.66,1922.03,8.2,-16497.66,-2.34,2117.82,2704.42,12.64,5.52,-14254.11,-15.08,40.14,171.75,31620.42,116.79,4,-218.28,18.04,-2515.02,1,175.61,2420.4
-334.14,2984.34,8.38,-21.7,19347.78,Rest,3590.74,752.34,High,457.14,-231.18,-172.96,-38.18,-20.16,-1590.76,-47.99,1335.79,3.94,-5473.66,-95.84,2202.76,2781.36,12.53,3.93,-5621.16,0.26,51.93,275.31,28704.08,52.38,2,-272.85,20.27,-1657.6,2,169.15,3589.34
-271.8,1472.34,0.98,-14.96,4847.43,UK,3216.48,188.58,Very high,529.44,-295.56,-408.08,-56.46,95.34,-2089.92,-60.62,2114.55,6.32,-6392.88,-33.4,2178.42,3319.92,2.72,-7.92,-9594.07,-3.46,52.53,437.52,17604.76,561.84,0,-202.08,20.93,-2038.64,6,160.13,2297.39
-91.41,2874.45,73.1,-17.7,21.66,USA,3395.06,85.88,Very low,762.3,-305.01,-822.06,-38.34,-83.2,-2038.48,-82.75,6684.36,0.32,-14715.44,-138.28,2065.73,1334.12,4.73,-5.28,-7328.65,-6.56,50.46,191.58,21036.92,251.43,0,-445.98,29.25,-1891.56,4,207.6,1718.51
-247.98,2109.03,0.02,-18.42,-2243.1,Rest,3267.92,-282.57,Very low,739.65,-417.57,-618.99,-46.22,-118.56,-1114.4,1.63,1317.8,2.75,-7370.24,6.64,2275.43,2610.82,3.14,-25.56,-11862.17,6.58,49.05,218.55,22127.32,98.94,0,-360.24,17.88,-613.58,4,192.73,370.75
-146.73,2982.84,0.14,-22.04,-1567.65,UK,4417.72,190.32,Very high,701.61,-238.29,-220.8,-31.64,-109.66,-1521.22,16.88,3731.46,2.73,-12098.4,-2.62,2474.08,2526.28,6.25,-2.28,-1281.41,-5.08,46.92,392.16,31569.94,31.41,4,-498.03,17.78,-899.5,8,163.64,-1030.26
-288.72,3890.64,18.06,-40.86,-6239.55,USA,3763.82,253.25,Medium,538.53,-505.41,-572.34,-41.5,31.92,-2289.56,-12.06,1060.08,0.93,-16424.02,-68.78,1952.24,3123.9,3.27,-7.71,-8526.85,-5.5,50.37,393.42,25320.62,195.06,3,-236.61,18.07,-949.34,5,131.42,-88.9
-320.76,2403.66,3.6,-18.74,13611.99,USA,3855.84,510.56,High,605.13,-459.84,-531.92,-37.36,-120.52,-1391.32,-16.22,-841.03,6.15,-8494.54,-101.58,2271.04,2163.54,2.39,-4.56,-10265.87,-9.24,58.92,340.5,25370.54,120.99,3,-349.71,12.94,-1159.76,5,157.59,1539.93
-125.58,1127.19,0.04,-21.66,4651.56,Europe,3456.34,71.73,Very low,751.17,16.98,-1102.4,-33.1,-17.06,-806.02,-35.71,-384.55,5.88,-5960.98,-100.02,1605.92,3519.12,1.35,-16.14,-3027.71,10.22,39.75,314.85,19977.52,273.48,3,-206.82,28.91,-575.28,6,195.41,-272.01
-95.01,2761.17,6.02,-17.32,-15830.73,Europe,3624.18,-119.97,Medium,426.18,-337.5,-738.77,-55.24,149.26,-1925.36,-18.1,8781.6,2.27,-27.86,-7.1,2236.59,3002.68,1.93,2.07,-8422.08,-4.56,52.2,350.1,22404.16,402.6,7,-379.92,19.65,-1333.6,5,156.71,479.17
-139.74,2843.82,0.74,-17.9,12991.56,UK,3241.52,458.42,High,462.12,-26.79,-1019.33,-37.02,-44.22,-2616.72,-17.18,5404.88,4.26,2331.18,-115.38,1814.54,3003.4,5.74,-0.09,-4706.98,-10.08,39.96,341.46,18248.28,315.63,1,-290.85,21.43,-320.52,1,174.93,2788.97
-82.2,1528.62,0.04,-20.84,6061.5,Rest,2827.88,-518.45,Very low,138.66,-236.64,-579.18,-50.8,-161.78,-2238.94,40.1,4016.57,3.64,-9649.24,-103.84,2261.81,3437.8,4.98,-18.24,-6373.42,-5.62,37.86,129.42,22156.98,44.43,4,-475.14,18.14,-1085.34,2,95.19,-127
-261.72,2495.94,0.76,-15.8,-2495.16,UK,3330.7,151.31,Very low,737.55,-272.73,-722.59,-29.16,23.44,-1022.52,-13.1,4575.91,3.36,-18561.16,-82.66,2351.66,3339.42,2.93,-22.62,-7861.91,-1.72,39.48,416.88,33761.66,317.79,3,-328.92,23.65,-1483.4,6,223.7,0.9
-248.55,2004,0.04,-15.8,440.79,UK,3671.68,-74.09,Low,424.77,-288.81,-137.62,-34.4,-153.56,-1821.9,-62.21,2529.45,9.62,-7169.06,-144.42,3025.46,3094.14,3.57,-21.21,-12138.43,1.16,56.49,345.27,23885.84,257.43,3,-346.74,17.14,-1094.88,4,188.46,617.44
-305.91,1458.12,0.06,-16.18,9496.83,USA,2369.02,-49.32,Very high,570.09,-235.77,-613.07,-36.94,-130.6,-1474.46,34.57,3844.18,-1.01,-8762.62,-113.24,2371.1,3753.96,2.54,4.17,-9605.96,-2.16,46.77,269.64,16084.08,232.29,5,-466.71,24.66,-1051.86,5,198.95,598.78
-244.11,274.95,0.02,-18.94,16840.59,Europe,2857.9,-178.23,High,502.65,-220.53,-687.02,-31.24,-8.86,-1236.42,-18.86,-1313.22,10.4,-9125.06,-95.86,1344.71,2218.48,2.54,2.91,-7505.7,-9.74,19.47,326.22,29304.98,346.92,5,-423.06,20.46,-2667.4,5,210.28,-153.39
-196.26,2204.13,89.98,-22.14,19469.28,USA,3709.06,11,Medium,524.7,-437.46,-361.04,-37.8,-104.44,-1411.72,-42.61,-1395.22,4.94,-11084.54,-31.46,2647.79,2698.2,1.87,-2.25,-7051.39,-21.54,36.03,344.49,25294.72,245.91,8,-316.26,17.76,-1899.68,6,166.25,289.42
-253.35,2278.08,9.92,-29.88,20721.54,Rest,4830.16,161.38,Very low,457.26,-349.44,-749.95,-45.38,16.8,-1888.28,55.41,6592.07,1.29,-16373.86,-173.96,2648.64,2628.04,0.13,-30.06,-7090.66,24.06,50.58,314.58,21253.96,479.82,9,-318.45,12.81,-1501.42,2,175.46,-117.29
-287.67,757.86,1.58,-20.3,8174.55,Rest,4742.86,138.25,Very high,488.82,-279.72,-830.97,-33.86,-10.96,-2231.24,-23.8,3108.85,1.56,-1959.24,-59.38,2423.14,1825.08,0.22,-16.32,-14665.68,-32.6,54.81,225.87,21940.2,129.9,1,-335.31,22.98,-1273.46,1,179.32,3706.24
-233.52,1847.61,10.26,-19.92,4040.37,Europe,2878.58,-144.39,Very low,619.92,-282.66,-334.44,-40.34,1.34,-2146.66,-72.55,3960.56,4.38,-7434.98,-61.18,2378.92,2266.7,0.21,4.14,-6996.33,-22.24,47.1,270.36,5531.06,189.39,8,-244.89,18.97,-1889,5,161.32,-50.09
-162.48,1546.68,0.14,-18.94,22170.39,UK,5679.16,513.99,High,467.7,-466.92,-848.64,-36.1,-9.64,-1249.26,-50.3,1474.05,1.44,-868.04,-9.38,2027.34,2985.18,7.84,7.23,-14648.45,-9.24,41.37,406.74,13312.88,268.44,0,-339.42,12.07,-1045.96,3,228.33,2448.25
-192.51,2027.19,77.9,-39.46,20301.42,UK,2998.18,300.04,Low,415.44,-242.55,-1019.45,-32.44,-143.22,-1811.76,-85.58,7001.21,3.11,-7626.06,-41.34,2451.4,2155.74,2.8,-7.5,-8606.05,-6.86,61.68,271.32,17533.38,309.36,5,-336.48,21.99,-1367.24,0,187.63,-558.28
-193.02,1491.15,20.58,-22.2,5719.44,UK,3877.08,278.43,Low,605.61,-402.93,-524.94,-53.18,-3.9,-1248.32,-25.07,6172.9,0.43,-11293.48,-105.8,2080.75,2946.74,5.32,-8.58,-12317.7,-4.38,56.01,246.69,26000.3,248.01,5,-336.75,21.26,-2186.7,4,213,632.93
-226.56,367.68,0.24,-16.68,15634.38,Rest,3798.42,397.74,High,530.97,-238.95,-878.01,-31.8,-45.52,-1621.24,-27.07,-2595.55,2.96,-13550.38,46.38,1876.31,2130.84,5.55,-4.62,-5954.88,-10.68,35.67,291.78,14085.04,269.52,3,-265.86,15.72,-1388.72,3,157.48,384.87
-311.07,864.99,4.84,-17.52,926.64,Europe,3469.74,782.15,Low,403.71,-173.76,-29.61,-54.22,11.84,-1430.34,-66.35,-1697.56,4.22,-13213.22,15.24,2648.93,3766.16,1.8,-5.37,-5058.95,-4.68,40.44,246.54,18261.12,50.97,5,-185.31,16.61,-1492.26,2,160.96,273.91
-257.28,179.79,0.58,-13.4,2057.43,Rest,4267.48,440.16,Medium,491.16,-234.12,-637.64,-51.74,-86.7,-1623.82,-38.44,4971.65,3.74,-10372.54,-151.32,2897.68,3422.58,0.75,0.84,-1670.06,-5.34,48.93,391.86,21692.26,236.46,7,-371.43,18.97,-566.18,4,235.44,-103.55
-235.95,799.29,11.56,-22,10576.26,UK,4220.32,106.87,High,493.2,-243.42,-670.26,-30.9,-70.88,-1261.52,-11.27,-2027.62,1.87,-5963.94,-110.86,2502.75,1887.34,3.2,-7.74,-8694.18,-7.86,45.48,310.98,21834.52,-193.08,4,-141.09,21.41,-1592.14,5,201.55,48.61
-84.9,1892.97,1.12,-13.66,3228.78,UK,4724,534.39,Very high,505.98,-131.58,-481.69,-35.32,147.76,-1825.58,-52.74,-1294.62,5.12,-8678.48,-188.64,2218.73,3239.5,2.54,-12.09,-9033.55,0,54.54,228.03,28394.98,116.46,5,-233.01,21.05,-800.08,5,157.97,2351.04
-147.84,1227.12,0.88,-13.92,3819.12,UK,3648.94,-387.17,Medium,371.4,-274.53,-652.99,-36.22,-182.06,-1476.26,-47.07,5439.86,5.56,-5955.92,-126.92,2372.91,2654.02,2.96,3.12,-9843.99,-6.2,55.65,146.46,34147.32,226.8,6,-151.65,22.8,-1396.8,3,189.32,1154.85
-248.88,2545.11,0.02,-24.18,-13.68,Europe,3521.54,311.72,Very low,521.58,-173.88,-519.69,-54.08,-72,-1678.98,-126.98,-4751.49,7.56,1093.42,44.72,2439.46,1801.88,5.97,8.13,-5198.55,-9.84,48.33,269.28,22198.54,234.87,3,-267.63,17.52,-1171.1,6,159.37,-214.85
-177.33,1645.14,0.54,-14.44,16688.1,Europe,3643.68,601.26,Very low,471.72,-544.2,-269.98,-48.26,9.32,-892.32,-12.98,-3823.07,5.69,-11616.34,-45.56,2471.64,2394.62,3.04,-5.22,-13723.42,-7.7,81.39,332.94,19461.68,118.29,2,-444.45,11,-161.14,5,152.56,457.92
-219.12,4205.58,5.58,-14.16,16085.31,UK,4952.92,126.3,High,660.48,-177.3,-1018.11,-37,40.84,-1695.8,-41.58,113.83,6.25,-16073.1,-199.82,2323.39,2553.34,4.21,-24.18,-6163.25,-6.22,57.3,228.69,23963.96,228.09,2,-340.53,21.77,-1946.32,2,250.52,3004.22
-527.07,1691.19,0.28,-20.26,13035.12,Europe,4847.86,-345.48,Low,604.29,-425.37,-362.82,-32.76,-66.02,-2409.82,9.77,2644.24,4.09,-21096.18,-126.14,2196.16,2205.62,3.13,-18,-7098.18,-6.96,35.79,563.28,27375.42,359.94,3,-94.08,26.58,-1517.36,3,154.21,96.81
